104263,59382,17,106.36688232421875,16.659874953578605,106.36962890625,16.662506225634576
104263,59383,17,106.36688232421875,16.657243645360776,106.36962890625,16.659874953578605
104263,59384,17,106.36688232421875,16.654612300986116,106.36962890625,16.657243645360776
104263,59385,17,106.36688232421875,16.65198092045973,106.36962890625,16.654612300986116
104263,59386,17,106.36688232421875,16.64934950378665,106.36962890625,16.65198092045973
104263,59387,17,106.36688232421875,16.646718050971927,106.36962890625,16.64934950378665
104263,59388,17,106.36688232421875,16.644086562020608,106.36962890625,16.646718050971927
104263,59389,17,106.36688232421875,16.64145503693776,106.36962890625,16.644086562020608
104263,59390,17,106.36688232421875,16.6388234757284,106.36962890625,16.64145503693776
104263,59391,17,106.36688232421875,16.63619187839765,106.36962890625,16.6388234757284
104263,59392,17,106.36688232421875,16.633560244950527,106.36962890625,16.63619187839765
104263,59393,17,106.36688232421875,16.63092857539209,106.36962890625,16.633560244950527
104263,59394,17,106.36688232421875,16.6282968697274,106.36962890625,16.63092857539209
104264,59382,17,106.36962890625,16.659874953578605,106.37237548828125,16.662506225634576
104264,59383,17,106.36962890625,16.657243645360776,106.37237548828125,16.659874953578605
104264,59384,17,106.36962890625,16.654612300986116,106.37237548828125,16.657243645360776
104264,59385,17,106.36962890625,16.65198092045973,106.37237548828125,16.654612300986116
104264,59386,17,106.36962890625,16.64934950378665,106.37237548828125,16.65198092045973
104264,59387,17,106.36962890625,16.646718050971927,106.37237548828125,16.64934950378665
104264,59388,17,106.36962890625,16.644086562020608,106.37237548828125,16.646718050971927
104264,59389,17,106.36962890625,16.64145503693776,106.37237548828125,16.644086562020608
104264,59390,17,106.36962890625,16.6388234757284,106.37237548828125,16.64145503693776
104264,59391,17,106.36962890625,16.63619187839765,106.37237548828125,16.6388234757284
104264,59392,17,106.36962890625,16.633560244950527,106.37237548828125,16.63619187839765
104264,59393,17,106.36962890625,16.63092857539209,106.37237548828125,16.633560244950527
104264,59394,17,106.36962890625,16.6282968697274,106.37237548828125,16.63092857539209
104265,59382,17,106.37237548828125,16.659874953578605,106.3751220703125,16.662506225634576
104265,59383,17,106.37237548828125,16.657243645360776,106.3751220703125,16.659874953578605
104265,59384,17,106.37237548828125,16.654612300986116,106.3751220703125,16.657243645360776
104265,59385,17,106.37237548828125,16.65198092045973,106.3751220703125,16.654612300986116
104265,59386,17,106.37237548828125,16.64934950378665,106.3751220703125,16.65198092045973
104265,59387,17,106.37237548828125,16.646718050971927,106.3751220703125,16.64934950378665
104265,59388,17,106.37237548828125,16.644086562020608,106.3751220703125,16.646718050971927
104265,59389,17,106.37237548828125,16.64145503693776,106.3751220703125,16.644086562020608
104265,59390,17,106.37237548828125,16.6388234757284,106.3751220703125,16.64145503693776
104265,59391,17,106.37237548828125,16.63619187839765,106.3751220703125,16.6388234757284
104265,59392,17,106.37237548828125,16.633560244950527,106.3751220703125,16.63619187839765
104265,59393,17,106.37237548828125,16.63092857539209,106.3751220703125,16.633560244950527
104265,59394,17,106.37237548828125,16.6282968697274,106.3751220703125,16.63092857539209
104266,59382,17,106.3751220703125,16.659874953578605,106.37786865234375,16.662506225634576
104266,59383,17,106.3751220703125,16.657243645360776,106.37786865234375,16.659874953578605
104266,59384,17,106.3751220703125,16.654612300986116,106.37786865234375,16.657243645360776
104266,59385,17,106.3751220703125,16.65198092045973,106.37786865234375,16.654612300986116
104266,59386,17,106.3751220703125,16.64934950378665,106.37786865234375,16.65198092045973
104266,59387,17,106.3751220703125,16.646718050971927,106.37786865234375,16.64934950378665
104266,59388,17,106.3751220703125,16.644086562020608,106.37786865234375,16.646718050971927
104266,59389,17,106.3751220703125,16.64145503693776,106.37786865234375,16.644086562020608
104266,59390,17,106.3751220703125,16.6388234757284,106.37786865234375,16.64145503693776
104266,59391,17,106.3751220703125,16.63619187839765,106.37786865234375,16.6388234757284
104266,59392,17,106.3751220703125,16.633560244950527,106.37786865234375,16.63619187839765
104266,59393,17,106.3751220703125,16.63092857539209,106.37786865234375,16.633560244950527
104266,59394,17,106.3751220703125,16.6282968697274,106.37786865234375,16.63092857539209
104267,59382,17,106.37786865234375,16.659874953578605,106.380615234375,16.662506225634576
104267,59383,17,106.37786865234375,16.657243645360776,106.380615234375,16.659874953578605
104267,59384,17,106.37786865234375,16.654612300986116,106.380615234375,16.657243645360776
104267,59385,17,106.37786865234375,16.65198092045973,106.380615234375,16.654612300986116
104267,59386,17,106.37786865234375,16.64934950378665,106.380615234375,16.65198092045973
104267,59387,17,106.37786865234375,16.646718050971927,106.380615234375,16.64934950378665
104267,59388,17,106.37786865234375,16.644086562020608,106.380615234375,16.646718050971927
104267,59389,17,106.37786865234375,16.64145503693776,106.380615234375,16.644086562020608
